"","fvegHW90mask","aetfeb_90m","cwdfeb_90m","pptfeb_90m","pptdjf_90m","pptjja_90m","tmnfeb_90m","tmxfeb_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"90",15,41.043701171875,0.254299998283386,127.932998657227,126.001899719238,3.26719999313354,5.09700012207031,15.2372999191284,32.7202987670898,3.99009990692139,-90857.7005611,84801.8340895
"91",8,40.8613014221191,0,130.906997680664,129.523895263672,3.2846999168396,5.02899980545044,15.226300239563,32.6509017944336,3.92309999465942,-90516.7874155,84729.2687404
"92",15,NA,NA,127.458297729492,125.859100341797,3.26519989967346,5.28429985046387,15.3443002700806,32.7643013000488,4.15420007705688,-90966.8270969,84454.1095212
"93",15,NA,NA,127.544700622559,125.892997741699,3.26810002326965,5.24300003051758,15.3590002059937,32.782600402832,4.11770009994507,-90627.8299744,84340.3205789
"94",15,NA,NA,127.544700622559,125.892997741699,3.26810002326965,5.24300003051758,15.3590002059937,32.782600402832,4.11770009994507,-90627.8299744,84340.3205789
"95",15,NA,NA,127.544700622559,125.892997741699,3.26810002326965,5.24300003051758,15.3590002059937,32.782600402832,4.11770009994507,-90627.8299744,84340.3205789
"96",15,NA,NA,127.544700622559,125.892997741699,3.26810002326965,5.24300003051758,15.3590002059937,32.782600402832,4.11770009994507,-90627.8299744,84340.3205789
"97",8,40.8613014221191,0,130.906997680664,129.523895263672,3.2846999168396,5.02899980545044,15.226300239563,32.6509017944336,3.92309999465942,-90516.7874155,84729.2687404
"98",8,40.8613014221191,0,130.906997680664,129.523895263672,3.2846999168396,5.02899980545044,15.226300239563,32.6509017944336,3.92309999465942,-90516.7874155,84729.2687404
"99",15,NA,NA,127.458297729492,125.859100341797,3.26519989967346,5.28429985046387,15.3443002700806,32.7643013000488,4.15420007705688,-90966.8270969,84454.1095212
"100",15,NA,NA,127.458297729492,125.859100341797,3.26519989967346,5.28429985046387,15.3443002700806,32.7643013000488,4.15420007705688,-90966.8270969,84454.1095212
"101",7,36.8872985839844,0,215.80729675293,241.069107055664,3.7820999622345,4.47629976272583,13.8043003082275,29.7840995788574,4.21260023117065,-225832.500376,77244.4065151
"102",7,36.8872985839844,0,215.80729675293,241.069107055664,3.7820999622345,4.47629976272583,13.8043003082275,29.7840995788574,4.21260023117065,-225832.500376,77244.4065151
"103",5,39.6446990966797,0,160.978698730469,163.720397949219,4.34759998321533,3.30870008468628,14.8802995681763,32.3291015625,2.33870005607605,-73660.9262142,74400.0817988
"104",15,41.2006988525391,0,116.060997009277,109.999298095703,2.67779994010925,5.67170000076294,15.6682996749878,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"105",15,41.2006988525391,0,116.060997009277,109.999298095703,2.67779994010925,5.67170000076294,15.6682996749878,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"106",15,41.2006988525391,0,116.060997009277,109.999298095703,2.67779994010925,5.67170000076294,15.6682996749878,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"107",15,41.2006988525391,0,116.060997009277,109.999298095703,2.67779994010925,5.67170000076294,15.6682996749878,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"108",15,41.2006988525391,0,116.060997009277,109.999298095703,2.67779994010925,5.67170000076294,15.6682996749878,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"109",2,42.0287017822266,0,112.985000610352,107.957397460938,2.70840001106262,5.65170001983643,15.7150001525879,33.2294006347656,4.55389976501465,-105311.714472,70949.600744
"110",2,42.0287017822266,0,112.985000610352,107.957397460938,2.70840001106262,5.65170001983643,15.7150001525879,33.2294006347656,4.55389976501465,-105311.714472,70949.600744
"111",7,39.5862998962402,0,197.048294067383,198.649398803711,3.04809999465942,4.27570009231567,13.673999786377,29.3383007049561,3.92000007629395,-212577.486806,63370.3879895
"112",7,39.5862998962402,0,197.048294067383,198.649398803711,3.04809999465942,4.27570009231567,13.673999786377,29.3383007049561,3.92000007629395,-212577.486806,63370.3879895
"113",7,41.1067008972168,0,264.61669921875,285.076690673828,3.57879996299744,4.9407000541687,15.1072998046875,27.363899230957,4.4109001159668,-261893.940077,62497.7371097
"114",7,41.1067008972168,0,264.61669921875,285.076690673828,3.57879996299744,4.9407000541687,15.1072998046875,27.363899230957,4.4109001159668,-261893.940077,62497.7371097
"115",11,39.600700378418,0,187.181701660156,185.05940246582,2.20930004119873,4.35129976272583,16.4452991485596,31.3736000061035,3.50880002975464,-218365.82377,61464.4193477
"116",11,39.600700378418,0,187.181701660156,185.05940246582,2.20930004119873,4.35129976272583,16.4452991485596,31.3736000061035,3.50880002975464,-218365.82377,61464.4193477
"117",15,39.0709991455078,0,187.445297241211,185.093597412109,2.20679998397827,4.35900020599365,16.362699508667,31.3304004669189,3.51999998092651,-218343.125607,61005.6822679
"118",15,35.0707015991211,0,155.837295532227,149.436798095703,1.92809998989105,3.77530002593994,15.2777004241943,32.5438003540039,3.2846999168396,-182513.263598,56581.9098584
"119",15,35.0707015991211,0,155.837295532227,149.436798095703,1.92809998989105,3.77530002593994,15.2777004241943,32.5438003540039,3.2846999168396,-182513.263598,56581.9098584
"120",7,34.765998840332,0,187.694000244141,194.489807128906,5.4556999206543,1.69500005245209,13.9777002334595,30.8628997802734,1.19719994068146,-43626.8170819,47874.7835972
"121",15,40.3396987915039,0,192.021697998047,202.380706787109,3.43720006942749,5.40999984741211,15.8570003509521,27.5536994934082,4.82289981842041,-230170.318087,45935.6029021
"122",2,41.2433013916016,0,162.822296142578,164.4208984375,4.93499994277954,3.58599996566772,13.8566999435425,31.8910007476807,2.99090003967285,-55923.9617491,45613.1776706
"123",2,41.2433013916016,0,162.822296142578,164.4208984375,4.93499994277954,3.58599996566772,13.8566999435425,31.8910007476807,2.99090003967285,-55923.9617491,45613.1776706
"124",2,41.2433013916016,0,162.822296142578,164.4208984375,4.93499994277954,3.58599996566772,13.8566999435425,31.8910007476807,2.99090003967285,-55923.9542294,45614.2892621
"125",2,41.2433013916016,0,162.822296142578,164.4208984375,4.93499994277954,3.58599996566772,13.8566999435425,31.8910007476807,2.99090003967285,-55923.9542294,45614.2892621
"126",15,39.9016990661621,0,218.22770690918,224.608001708984,2.55460000038147,4.56629991531372,15.960000038147,27.656099319458,3.87190008163452,-251600.66511,44558.0176046
