"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","tmxjja","pptdjf","fvegrec","mam","brd","rep"
"background",-341587.882427,250784.310354,599.627014160156,362.096984863281,1684.5400390625,6.74329996109009,19.6366996765137,27.6233005523682,291.299011230469,7,56,158,15
"background",-144657.722887,250399.392461,462.233001708984,577.456970214844,1154.2900390625,4.43669986724854,17.8166999816895,28.0786991119385,183.065002441406,7,61,134,19
"background",-116055.319529,250502.751611,463.25,430.596984863281,1256,0.453299999237061,15.7200002670288,26.5223999023438,210.335006713867,7,65,123,17
"background",-239503.915011,250456.937774,361.972991943359,649.963012695312,903.377014160156,5.29330015182495,19.6800003051758,30.3719997406006,153.337005615234,8,46,148,16
"background",-203004.480248,250691.667682,402.677001953125,784.882995605469,778.127014160156,9.47669982910156,23.903299331665,34.407600402832,136.697006225586,6,42,146,15
"background",-204547.349424,250184.886329,347.696990966797,834.5830078125,784.3330078125,9.49670028686523,23.8267002105713,34.3437995910645,137.511993408203,6,42,146,15
"background",-154652.097294,249919.938982,391.882995605469,750.382995605469,979.469970703125,6.61999988555908,20.9599990844727,31.7222003936768,156.141006469727,2,48,166,17
"background",-10769.1289739,249950.149606,138.100006103516,870.570007324219,163.292999267578,1.93330001831055,18.7166996002197,30.6229000091553,22.118200302124,3,59,149,17
"background",-347699.1103,249985.430167,505.296997070312,470.673004150391,1966.7900390625,7.11670017242432,19.1366996765137,26.1063995361328,339.532989501953,7,56,161,15
"background",-240112.635493,250256.775706,382.480010986328,650.336975097656,951.380004882812,5.77670001983643,18.6900005340576,29.0767002105713,159.863006591797,8,46,149,16
"background",-261680.357721,250140.014323,396.040008544922,482.177001953125,1685.48999023438,2.21670007705688,17.6966991424561,28.0443000793457,300.997009277344,7,60,138,18
"background",-279453.233465,249848.651422,461.453002929688,511.502990722656,1566.86999511719,4.1100001335144,18.2733001708984,27.6730003356934,279.43798828125,7,59,141,18
"background",-289237.451039,249644.93915,402.382995605469,630.580017089844,1479.38000488281,3.95000004768372,20.6632995605469,31.267599105835,262.010986328125,7,53,145,18
"background",-111211.828249,249427.619301,565.656982421875,338.036987304688,966.849975585938,0.689999997615814,15.7932996749878,26.7168998718262,160.992004394531,7,67,126,17
"background",-338149.279508,249750.285575,621.836975097656,396.967010498047,1622.06994628906,6.79330015182495,19.6933002471924,27.944299697876,282.795989990234,7,56,157,15
"background",-203014.036999,249669.998619,346.763000488281,836.260009765625,778.539978027344,9.5132999420166,23.86669921875,34.3893013000488,136.555999755859,6,42,146,15
"background",-138314.640894,249803.757817,483.903015136719,442.606994628906,1369.14001464844,2.03670001029968,15.9266996383667,25.7250003814697,222.654998779297,7,64,133,11
"background",-221658.075192,249045.323196,315.18701171875,873.406982421875,722.197021484375,10.1099996566772,23.3899993896484,33.9589996337891,126.570999145508,6,43,143,15
"background",-331781.306265,248904.672659,505.010009765625,520.846984863281,1517.03002929688,6.96000003814697,20.1933002471924,28.6632995605469,266.274993896484,2,56,155,15
"background",-204590.589051,249321.535688,402.337005615234,784.473022460938,777.982971191406,9.53670024871826,23.823299407959,34.3540992736816,136.389999389648,6,42,146,15
"background",-205047.93528,249136.043463,347.786987304688,841.393005371094,776.273010253906,9.65330028533936,23.7667007446289,34.2872009277344,136.128997802734,6,42,146,15
"background",-90159.4852817,249249.779885,305.122985839844,500.173004150391,906.820007324219,0.899999976158142,14.0432996749878,24.1804008483887,160.692993164062,7,64,151,12
"background",-178835.387494,249153.015094,361.429992675781,811.450012207031,783.43701171875,9.31669998168945,23.3600006103516,33.5746002197266,132.591003417969,2,45,163,17
"background",-206111.800755,249355.773601,348.222991943359,840.25,778.536987304688,9.60999965667725,23.7733001708984,34.2737998962402,136.378997802734,6,42,145,15
"background",-257373.189047,248964.03623,294.016998291016,474.842987060547,1641.93005371094,3.38669991493225,15.039999961853,24.381799697876,294.136993408203,7,60,132,18
"background",-23462.3084622,249222.519351,189.5,823.153015136719,216.192993164062,1.88329994678497,18.5767002105713,30.2693004608154,31.6221008300781,9,56,157,17
"background",-64016.1060512,248466.217533,264.893005371094,640.909973144531,839.43701171875,0.796700000762939,15.8133001327515,26.656099319458,157.09700012207,7,65,138,12
"background",-248740.831602,248682.094762,290.119995117188,579.1669921875,1118.40002441406,4.87669992446899,15.4167003631592,24.5709991455078,192.358001708984,7,62,132,18
"background",-116702.301061,248547.973902,442.963012695312,385.513000488281,1375.91003417969,0.366699993610382,15.2166996002197,25.7541007995605,233.145004272461,1,65,131,12
"background",-140746.767789,248867.511323,363.809997558594,608.070007324219,1290.5400390625,3.19000005722046,16.7900009155273,26.8003997802734,207.947998046875,7,62,128,18
"background",-68416.9847824,248557.945018,275.162994384766,573.002990722656,891.273010253906,1.04999995231628,13.8233003616333,23.8554000854492,161.800994873047,7,64,139,12
"background",-10343.2502699,248559.610823,138.962997436523,869.427001953125,164.186996459961,1.9433000087738,18.7166996002197,30.6327991485596,22.2821006774902,3,59,149,17
"background",-315107.354639,248896.697838,565.247009277344,459.6669921875,1836.38000488281,7.40999984741211,18.5167007446289,27.596399307251,322.113006591797,6,53,147,18
"background",-81814.6789234,248731.717339,448.183013916016,422.450012207031,801.309997558594,0.649999976158142,15.2299995422363,25.888599395752,136.479995727539,7,64,146,12
"background",-332132.393288,248140.528536,505.363006591797,534.036987304688,1501.63000488281,6.76999998092651,20.1399993896484,28.5762004852295,264.1669921875,7,56,155,15
"background",-329750.675004,248073.514805,485.933013916016,524.796997070312,1474.90002441406,6.99669981002808,20.6000003814697,29.2383003234863,258.60400390625,6,56,155,15
"background",-323028.682309,248189.862992,594.450012207031,455.140014648438,1473.31994628906,7.03999996185303,20.9200000762939,29.782600402832,257.049011230469,7,56,152,15
"background",-230913.837451,248162.241631,339.31298828125,810.890014648438,852.77001953125,8.94999980926514,22.5699996948242,33.1913986206055,146.195999145508,6,45,141,17
"background",-74688.744237,248217.933018,339.81298828125,527.846984863281,894.35302734375,1.23329997062683,14.4567003250122,24.7775993347168,150.869003295898,1,63,142,12
"background",-332203.079815,248061.896745,496.076995849609,535.140014648438,1484.67004394531,6.73330020904541,20.1499996185303,28.5291996002197,261.692993164062,2,56,155,15
"background",-34569.2166215,248318.910828,240.470001220703,772.697021484375,269.679992675781,1.91999995708466,18.5433006286621,30.2224006652832,42.584098815918,9,57,167,17
"background",-272032.464056,248221.363135,470.630004882812,476.066986083984,1800.5,4.11670017242432,17.2299995422363,26.8253993988037,313.684997558594,7,59,140,18
"background",-165454.298158,247971.051552,366.3330078125,782.869995117188,847.059997558594,8.28670024871826,22.4500007629395,32.6125984191895,138.617004394531,8,46,169,17
"background",-90392.3327622,248107.934242,326.707000732422,535.580017089844,892.372985839844,0.936699986457825,15.0066995620728,25.49880027771,159.052993774414,7,64,150,12
"background",-16741.2327724,248148.52779,173.619995117188,841.697021484375,198.942993164062,2,18.6667003631592,30.4589004516602,28.5820999145508,9,58,153,17
"background",-139987.841306,247795.9509,354.127014160156,579.669982910156,1314.39001464844,2.47670006752014,16.1900005340576,26.0603008270264,212.927001953125,7,62,128,18
"background",-266515.113065,247649.190157,405.393005371094,507.423004150391,1758.93994140625,3.28670001029968,17.3267002105713,27.2492008209229,313.31298828125,7,59,136,18
"background",-342233.450891,247680.856962,617.169982910156,372.220001220703,1768.38000488281,6.57329988479614,19.6399993896484,27.4577007293701,305.623992919922,7,56,160,15
"background",-227377.017836,247780.427907,384.532989501953,792.203002929688,823.807006835938,9.63329982757568,22.7332992553711,33.4558982849121,142.227996826172,2,44,141,17
"background",-20018.6859342,247793.271176,183.220001220703,833.336975097656,209.449996948242,2.00670003890991,18.6632995605469,30.4143009185791,30.2833995819092,9,56,156,17
"background",-338812.932169,247682.502092,621.622985839844,405.506988525391,1605.44995117188,6.7632999420166,19.926700592041,28.0958995819092,279.967010498047,7,56,158,15
"background",-65761.1367967,247867.530944,270.976989746094,599.190002441406,858.643005371094,0.949999988079071,15.1466999053955,25.7362003326416,159.22200012207,7,65,137,12
"background",-271623.635286,247936.429814,505.516998291016,447.326995849609,1873.7099609375,3.96329998970032,16.9433002471924,26.4936008453369,324.10400390625,7,59,139,18
"background",-54333.1826544,247819.877997,257.713012695312,555.773010253906,805.473022460938,0.876699984073639,13.8367004394531,23.9873008728027,154.102005004883,7,65,141,12
"background",-259737.904822,247141.316443,310.239990234375,470.619995117188,1887.10998535156,2.92330002784729,14.1232995986938,23.0587005615234,341.175994873047,1,60,132,18
"background",-343891.893819,247039.51626,485.93701171875,504.350006103516,1806.48999023438,6.51669979095459,19.5466995239258,27.5167007446289,312.744995117188,7,56,159,15
"background",-123364.22529,247135.899065,400.546997070312,468.076995849609,1662.7900390625,0.983299970626831,16.1933002471924,26.5730991363525,277.953002929688,7,64,119,17
"background",-61372.7487259,247199.112349,245.59700012207,623.869995117188,837.523010253906,0.773299992084503,15.0666999816895,25.7446002960205,159.520004272461,7,65,137,12
"background",-322012.100366,247067.091751,513.382995605469,531.302978515625,1352.07995605469,6.81330013275146,20.6933002471924,29.8878993988037,236.330993652344,6,55,148,16
"background",-244120.282731,247194.629675,328.109985351562,629.89697265625,1140.07995605469,5.26999998092651,15.7200002670288,25.0559005737305,187.302001953125,5,61,138,18
"background",-72920.0004486,247210.664552,323.736999511719,542.369995117188,949.22998046875,1.2166999578476,14.3599996566772,24.4570007324219,162.373992919922,7,63,142,12
"background",-86478.6424118,247068.720367,269.647003173828,478.196990966797,955.659973144531,0.813300013542175,12.6133003234863,21.8577003479004,175.682998657227,7,64,147,12
"background",-346959.185532,246515.224909,490.809997558594,454.897003173828,2020.23999023438,7.28329992294312,18.8766994476318,25.8299999237061,351.135009765625,7,56,161,15
"background",-335775.585052,246765.689638,598.296997070312,394.502990722656,1588.68994140625,6.82329988479614,19.6833000183105,27.7147998809814,278.298004150391,6,56,159,15
"background",-314083.553242,246559.521643,563.340026855469,483.536987304688,1674.06994628906,7.09329986572266,19,28.2544002532959,290.658996582031,6,53,149,18
"background",-28725.7003032,246680.346773,206.90299987793,810.086975097656,234.15299987793,1.95000004768372,18.5699996948242,30.1970996856689,35.3476982116699,9,55,163,17
"background",-55406.7121158,246772.443633,235.283004760742,603.75,787.97998046875,0.5,14.5032997131348,25.0673999786377,149.608001708984,7,64,141,12
"background",-44950.84862,246432.830327,224.75700378418,572.827026367188,714.827026367188,0.953299999237061,13.4200000762939,23.5727005004883,134.201995849609,7,64,148,12
"background",-333917.119092,246136.384734,474.720001220703,528.593017578125,1586.16003417969,6.98330020904541,19.25,27.2008991241455,277.584991455078,2,56,156,15
"background",-303683.371456,246205.53199,511.407012939453,502.579986572266,1447.19995117188,6.9633002281189,20.8966999053955,30.1790008544922,255.186996459961,6,53,145,18
"background",-279390.805604,246250.012715,348.266998291016,615.273010253906,1517.64001464844,4.91669988632202,17.7467002868652,27.0834007263184,268.68701171875,7,59,140,18
"background",-358682.748298,246379.431244,509.692993164062,441.856994628906,1716.27001953125,8.01000022888184,16.7667007446289,19.5739994049072,297.536987304688,7,57,161,15
"background",-82331.1051805,246027.699675,353.763000488281,413.453002929688,964.492980957031,1.23000001907349,12.9399995803833,22.2049999237061,168.313003540039,1,64,146,12
"background",-56179.4712866,246428.869022,236.203002929688,606.219970703125,789.552978515625,0.583299994468689,14.3667001724243,24.8409996032715,150.093994140625,7,64,141,12
"background",-329793.832792,246158.592989,614.453002929688,422.252990722656,1475.55004882812,6.81330013275146,20.3166999816895,28.8033008575439,260.074005126953,7,56,152,15
"background",-133053.809376,246489.765102,383.690002441406,472.890014648438,1464.56005859375,0.963299989700317,14.8367004394531,24.415599822998,239.177001953125,7,64,125,17
"background",-342776.054956,246130.409432,493.157012939453,494.627014160156,1797.46997070312,6.9867000579834,19.3866996765137,26.5389003753662,309.601989746094,7,56,159,15
"background",-190280.814513,246363.43609,315.239990234375,889.017028808594,690.807006835938,9.87329959869385,24.2033004760742,34.5247001647949,121.139999389648,6,41,146,16
"background",-6360.01880456,245971.650719,140.707000732422,871.596984863281,165.552993774414,2.16330003738403,18.823299407959,30.7355995178223,22.9449996948242,3,59,145,17
"background",-305576.465817,245580.298226,502.720001220703,519.653015136719,1325,6.86999988555908,21.25,30.4780006408691,236.565002441406,6,53,149,18
"background",-92837.5997875,245915.239762,-9999,-9999,904.593017578125,0.986699998378754,16.5767002105713,27.5750999450684,155.147003173828,9,65,160,12
"background",-45581.7942632,245570.358772,221.412994384766,577.872985839844,720.997009277344,0.853299975395203,13.3999996185303,23.5207996368408,135.744995117188,7,64,148,12
