"","fvegHW90mask","aetmar_90m","cwdmar_90m","pptmar_90m","pptdjf_90m","pptjja_90m","tmnmar_90m","tmxmar_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"109",8,67.2740020751953,13.4610004425049,67.7833023071289,74.5466995239258,11.9054002761841,1.61269998550415,15.3427000045776,30.2140007019043,0.542599976062775,313244.093947238,-482010.96193806
"110",15,78.1066970825195,0,96.2983016967773,109.999298095703,2.67779994010925,7.20970010757446,18.5592994689941,33.2672004699707,4.55569982528687,-103199.851483244,71004.827034934
"111",15,78.1066970825195,0,96.2983016967773,109.999298095703,2.67779994010925,7.20970010757446,18.5592994689941,33.2672004699707,4.55569982528687,-103199.851483244,71004.827034934
"112",15,78.1066970825195,0,96.2983016967773,109.999298095703,2.67779994010925,7.20970010757446,18.5592994689941,33.2672004699707,4.55569982528687,-103199.851483244,71004.827034934
"113",15,78.1066970825195,0,96.2983016967773,109.999298095703,2.67779994010925,7.20970010757446,18.5592994689941,33.2672004699707,4.55569982528687,-103199.851483244,71004.827034934
"114",15,78.1066970825195,0,96.2983016967773,109.999298095703,2.67779994010925,7.20970010757446,18.5592994689941,33.2672004699707,4.55569982528687,-103199.851483244,71004.827034934
"115",8,96.7313003540039,16.6653003692627,108.098297119141,129.336196899414,2.73300004005432,7.47100019454956,19.6317005157471,31.2154006958008,6.6729998588562,217745.383532474,-425594.370571817
"116",5,87.6043014526367,24.2357006072998,167.004699707031,189.243301391602,3.88339996337891,6.80970001220703,18.8612995147705,31.922399520874,6.00229978561401,237976.235535329,-416631.766223236
"117",5,79.2863006591797,28.2303009033203,71.1232986450195,88.6163024902344,1.37339997291565,8.13469982147217,21.3677005767822,31.3668003082275,6.48330020904541,212331.114665255,-448585.795232052
"118",2,55.1432991027832,9.70829963684082,134.391998291016,123.771697998047,13.7011003494263,0.644699990749359,12.9207000732422,27.4288997650146,-1.10440003871918,325124.962532231,-553722.780087078
"119",2,55.1432991027832,9.70829963684082,134.391998291016,123.771697998047,13.7011003494263,0.644699990749359,12.9207000732422,27.4288997650146,-1.10440003871918,325124.962532231,-553722.780087078
"120",7,82.1626968383789,0.824999988079071,133.111297607422,124.471801757812,10.4706001281738,1.95500004291534,14.5876998901367,28.8572998046875,0.6564000248909,321337.486613333,-557740.649239193
